district,date,temperature,humidity,rainfall,wind_speed,sunlight
Buldhana,20201202,20.95,66.68,0.0,1.38,17.31
Buldhana,20201203,20.33,60.27,0.0,1.56,17.38
Buldhana,20201204,19.82,60.71,0.0,1.62,17.17
Buldhana,20201205,19.53,59.0,0.0,1.83,16.87
Buldhana,20201206,19.15,59.31,0.0,1.94,17.68
Buldhana,20201207,19.51,61.05,0.0,1.7,16.85
Buldhana,20201208,19.63,61.1,0.0,1.83,17.13
Buldhana,20201209,20.19,60.49,0.0,1.62,16.72
Buldhana,20201210,21.04,58.06,0.0,1.8,16.59
Buldhana,20201211,21.56,67.0,0.34,1.7,13.54
Buldhana,20201212,21.12,72.84,0.88,1.52,7.95
Buldhana,20201213,20.75,74.95,0.98,2.12,7.94
Buldhana,20201214,21.6,74.73,0.48,2.15,7.59
Buldhana,20201215,22.21,74.0,0.27,2.18,13.56
Buldhana,20201216,22.34,70.6,0.0,1.6,13.94
Buldhana,20201217,20.37,76.35,0.0,1.39,12.41
Buldhana,20201218,19.29,72.81,0.0,1.28,12.96
Buldhana,20201219,17.9,67.84,0.0,1.55,15.19
Buldhana,20201220,17.11,56.23,0.0,1.94,17.93
Buldhana,20201221,17.05,47.48,0.0,1.67,18.37
Buldhana,20201222,16.49,49.24,0.0,1.86,17.9
Buldhana,20201223,17.02,50.51,0.0,1.66,17.56
Buldhana,20201224,17.74,55.73,0.0,1.79,16.8
Buldhana,20201225,17.52,55.34,0.0,2.13,16.63
Buldhana,20201226,18.22,54.8,0.0,1.79,16.36
Buldhana,20201227,20.5,52.36,0.0,1.72,15.6
Buldhana,20201228,19.45,63.89,0.0,1.14,14.81
Buldhana,20201229,19.2,63.83,0.0,1.49,14.47
Buldhana,20201230,19.51,68.61,0.0,2.14,13.86
Buldhana,20201231,19.23,65.86,0.0,2.42,14.17
Buldhana,20210101,19.79,61.77,0.0,2.66,12.83
Buldhana,20210102,20.61,70.36,0.0,2.58,12.54
Buldhana,20210103,21.04,68.52,0.0,2.37,12.86
Buldhana,20210104,21.12,60.09,0.63,2.59,9.58
Buldhana,20210105,20.99,65.42,1.43,2.23,8.56
Buldhana,20210106,22.85,69.45,0.16,1.06,13.63
Buldhana,20210107,23.14,69.08,0.27,1.58,10.83
Buldhana,20210108,23.17,73.39,0.19,2.22,7.17
Buldhana,20210109,24.32,62.62,0.15,1.63,12.21
Buldhana,20210110,23.86,55.03,0.71,1.21,15.7
Buldhana,20210111,23.48,54.24,0.0,1.64,16.72
Buldhana,20210112,23.5,57.19,0.0,1.52,14.88
Buldhana,20210113,22.21,47.3,0.0,1.51,16.84
Buldhana,20210114,20.85,44.35,0.0,1.77,16.78
Buldhana,20210115,21.92,43.55,0.0,1.74,16.56
Buldhana,20210116,23.06,45.45,0.0,1.98,15.3
Buldhana,20210117,24.05,41.37,0.0,2.71,14.46
Buldhana,20210118,24.33,44.52,0.0,2.04,14.93
Buldhana,20210119,24.37,48.71,0.0,1.91,14.98
Buldhana,20210120,22.79,41.35,0.0,1.44,14.23
Buldhana,20210121,21.97,36.85,0.0,1.35,16.14
Buldhana,20210122,22.05,32.95,0.0,1.45,18.03
Buldhana,20210123,23.1,34.72,0.0,1.56,17.49
Buldhana,20210124,22.37,37.49,0.0,1.65,17.13
Buldhana,20210125,21.71,32.73,0.0,1.23,17.5
Buldhana,20210126,21.41,29.71,0.0,1.26,16.44
Buldhana,20210127,21.08,32.69,0.0,1.4,14.43
Buldhana,20210128,22.53,45.78,0.0,1.45,14.69
Buldhana,20210129,21.63,44.61,0.0,1.6,15.19
Buldhana,20210130,20.48,26.43,0.0,1.69,15.12
Buldhana,20210131,20.36,20.06,0.0,1.8,14.95
Buldhana,20210201,20.3,19.1,0.0,2.0,17.8
Buldhana,20210202,20.72,19.31,0.0,2.04,19.71
Buldhana,20210203,22.1,21.13,0.0,1.79,19.98
Buldhana,20210204,22.56,21.67,0.0,1.97,20.13
Buldhana,20210205,22.2,32.45,0.0,1.81,18.58
Buldhana,20210206,21.14,35.63,0.0,2.07,18.52
Buldhana,20210207,20.09,26.45,0.0,1.74,20.52
Buldhana,20210208,20.05,18.62,0.0,1.76,21.14
Buldhana,20210209,22.06,15.33,0.0,1.28,20.95
Buldhana,20210210,22.54,16.27,0.0,1.57,19.69
Buldhana,20210211,23.39,17.27,0.0,1.59,19.27
Buldhana,20210212,23.55,23.1,0.0,1.5,18.6
Buldhana,20210213,25.22,31.64,0.0,1.44,19.03
Buldhana,20210214,26.17,29.14,0.0,1.41,18.02
Buldhana,20210215,25.43,29.61,0.0,1.39,16.94
Buldhana,20210216,24.81,33.65,0.06,1.25,17.58
Buldhana,20210217,24.71,37.35,0.09,1.76,15.99
Buldhana,20210218,24.74,41.22,1.7,3.0,12.5
Buldhana,20210219,22.5,50.02,0.96,1.69,15.82
Buldhana,20210220,22.61,43.83,0.0,2.49,19.34
Buldhana,20210221,23.49,39.07,0.0,2.14,18.38
Buldhana,20210222,24.49,33.63,0.0,1.62,21.32
Buldhana,20210223,25.71,23.14,0.0,1.44,21.99
Buldhana,20210224,26.51,18.1,0.0,1.3,22.51
Buldhana,20210225,27.13,21.61,0.0,1.3,21.8
Buldhana,20210226,26.22,27.11,0.0,2.44,22.01
Buldhana,20210227,26.87,23.85,0.0,2.13,23.6
Buldhana,20210228,28.1,27.6,0.0,1.24,21.22
Buldhana,20210301,28.1,25.16,0.0,1.68,22.78
Buldhana,20210302,27.24,16.68,0.0,1.51,22.62
Buldhana,20210303,27.68,11.63,0.0,1.48,24.75
Buldhana,20210304,27.53,11.42,0.0,1.43,24.37
Buldhana,20210305,27.67,12.82,0.0,1.39,23.69
Buldhana,20210306,28.69,16.19,0.0,1.08,24.13
Buldhana,20210307,28.96,15.45,0.0,0.91,22.67
Buldhana,20210308,28.32,20.94,0.0,1.06,22.18
Buldhana,20210309,29.31,21.13,0.0,0.98,20.56
Buldhana,20210310,29.05,19.92,0.0,1.22,21.2
Buldhana,20210311,29.58,20.25,0.0,1.04,20.36
Buldhana,20210312,29.42,18.12,0.0,2.17,20.89
Buldhana,20210313,28.38,21.79,0.19,2.07,22.18
Buldhana,20210314,28.99,23.93,0.0,1.55,21.97
Buldhana,20210315,29.77,23.59,0.0,1.96,21.28
Buldhana,20210316,29.69,22.48,0.0,1.86,19.88
Buldhana,20210317,30.3,22.1,0.0,0.9,18.41
Buldhana,20210318,30.8,23.18,0.14,0.64,16.74
Buldhana,20210319,29.75,28.21,0.75,1.21,15.79
Buldhana,20210320,29.27,32.93,2.74,1.28,17.87
Buldhana,20210321,29.18,43.1,6.36,2.59,19.28
Buldhana,20210322,28.82,45.21,3.14,1.89,15.54
Buldhana,20210323,27.9,45.09,0.23,2.1,12.65
Buldhana,20210324,29.08,42.15,0.0,1.0,20.87
Buldhana,20210325,29.01,28.06,0.0,1.94,22.95
Buldhana,20210326,28.29,22.12,0.0,2.01,24.53
Buldhana,20210327,29.17,17.32,0.0,1.73,24.98
Buldhana,20210328,32.05,14.86,0.0,0.97,25.67
Buldhana,20210329,31.2,15.84,0.0,1.86,23.98
Buldhana,20210330,30.3,18.42,0.0,3.93,25.53
Buldhana,20210331,30.79,18.88,0.0,3.66,26.44
Buldhana,20210401,30.71,25.11,0.0,3.24,25.11
Buldhana,20210402,29.78,19.21,0.0,2.18,26.23
Buldhana,20210403,30.11,17.95,0.0,1.81,23.91
Buldhana,20210404,30.04,17.19,0.0,2.46,23.75
Buldhana,20210405,31.11,18.78,0.0,1.49,23.45
Buldhana,20210406,31.89,18.96,0.0,1.3,24.0
Buldhana,20210407,32.44,20.62,0.0,1.78,23.64
Buldhana,20210408,32.8,17.13,0.0,1.7,20.26
Buldhana,20210409,32.41,17.41,0.0,1.78,21.86
Buldhana,20210410,32.78,17.85,0.11,1.15,22.09
Buldhana,20210411,32.49,26.24,0.26,1.53,17.71
Buldhana,20210412,32.63,25.36,0.3,1.1,19.03
Buldhana,20210413,33.19,20.4,0.0,1.25,19.16
Buldhana,20210414,32.55,22.83,1.42,1.7,20.18
Buldhana,20210415,31.64,23.7,0.18,1.48,25.84
Buldhana,20210416,31.49,23.01,0.0,1.52,25.56
Buldhana,20210417,31.42,24.43,0.0,2.51,23.35
Buldhana,20210418,32.45,21.67,0.0,2.66,24.96
Buldhana,20210419,32.36,21.59,0.0,2.04,22.32
Buldhana,20210420,32.22,24.87,0.0,3.07,24.2
Buldhana,20210421,30.55,32.4,0.0,3.24,16.85
Buldhana,20210422,30.84,23.68,0.0,2.33,20.48
Buldhana,20210423,32.29,16.75,0.0,0.88,20.98
Buldhana,20210424,31.78,22.6,0.0,1.57,25.75
Buldhana,20210425,33.14,23.75,0.0,2.27,25.77
Buldhana,20210426,33.17,17.25,0.0,1.44,24.43
Buldhana,20210427,33.73,21.13,0.0,1.94,24.41
Buldhana,20210428,33.53,21.15,0.04,1.96,24.5
Buldhana,20210429,34.0,22.91,0.05,1.56,23.34
Buldhana,20210430,33.87,26.34,0.01,2.47,21.8
Buldhana,20210501,29.86,37.27,0.21,2.85,15.86
Buldhana,20210502,31.51,34.38,7.47,2.81,17.87
Buldhana,20210503,31.5,44.52,2.73,1.32,23.66
Buldhana,20210504,32.08,37.04,0.08,1.48,23.13
Buldhana,20210505,32.66,32.23,0.0,2.07,24.24
Buldhana,20210506,33.37,27.72,0.0,1.76,23.02
Buldhana,20210507,32.14,35.01,0.14,1.99,17.24
Buldhana,20210508,33.68,35.86,0.35,1.44,21.82
Buldhana,20210509,34.16,34.53,0.42,1.69,19.9
Buldhana,20210510,34.38,31.14,0.0,2.61,22.35
Buldhana,20210511,33.4,28.73,0.0,4.33,25.31
Buldhana,20210512,33.48,28.4,0.0,3.84,27.46
Buldhana,20210513,33.31,29.75,0.0,3.04,25.54
Buldhana,20210514,34.11,29.66,0.0,1.93,24.43
Buldhana,20210515,33.76,43.63,0.0,3.74,21.88
Buldhana,20210516,31.88,49.9,2.49,6.34,19.14
Buldhana,20210517,32.47,49.13,0.52,7.11,22.64
Buldhana,20210518,31.9,50.45,3.3,7.12,18.78
Buldhana,20210519,31.23,54.01,1.18,5.9,16.94
Buldhana,20210520,30.97,49.81,0.01,3.82,22.95
Buldhana,20210521,32.85,37.74,0.0,2.2,26.21
Buldhana,20210522,32.9,39.28,0.17,3.51,22.09
Buldhana,20210523,31.57,40.54,0.12,4.05,20.29
Buldhana,20210524,32.76,38.08,0.02,4.99,24.44
Buldhana,20210525,33.66,37.14,0.0,5.11,21.49
Buldhana,20210526,33.42,39.83,0.04,6.59,25.23
Buldhana,20210527,32.65,46.9,0.16,6.08,24.33
Buldhana,20210528,32.55,48.77,0.25,4.54,24.09
Buldhana,20210529,30.48,59.86,10.53,3.64,20.74
Buldhana,20210530,31.03,59.45,4.13,3.24,19.12
Buldhana,20210531,31.32,57.35,2.53,2.81,21.41
Buldhana,20210601,31.26,58.6,1.59,2.63,14.35
Buldhana,20210602,30.04,60.39,2.72,2.56,16.48
Buldhana,20210603,31.29,54.24,0.66,1.88,18.23
Buldhana,20210604,30.37,54.25,0.68,1.52,13.62
Buldhana,20210605,29.49,58.04,1.8,1.59,16.92
Buldhana,20210606,30.41,57.99,8.09,1.04,18.51
Buldhana,20210607,29.02,67.04,6.55,3.32,19.28
Buldhana,20210608,28.86,69.86,25.31,3.78,23.24
Buldhana,20210609,27.27,78.99,15.81,3.39,18.21
Buldhana,20210610,27.35,77.89,16.23,4.2,15.55
Buldhana,20210611,28.51,71.1,5.96,5.24,19.06
Buldhana,20210612,29.08,71.11,4.27,3.5,15.69
Buldhana,20210613,27.94,76.58,5.57,4.33,20.51
Buldhana,20210614,29.01,68.49,4.01,4.86,22.17
Buldhana,20210615,29.07,69.54,6.6,4.39,21.64
Buldhana,20210616,28.38,71.77,12.26,3.39,22.86
Buldhana,20210617,27.58,75.6,13.47,3.54,17.35
Buldhana,20210618,27.39,75.11,1.63,3.93,18.79
Buldhana,20210619,27.52,69.83,1.71,4.9,17.9
Buldhana,20210620,27.99,67.83,0.5,4.51,20.7
Buldhana,20210621,28.08,67.63,0.04,4.14,19.82
Buldhana,20210622,27.98,69.82,1.25,4.56,18.26
Buldhana,20210623,25.96,79.87,10.9,4.51,9.47
Buldhana,20210624,26.42,75.23,6.54,4.1,12.01
Buldhana,20210625,26.17,77.18,0.51,4.19,15.75
Buldhana,20210626,26.49,79.22,1.55,3.22,16.65
Buldhana,20210627,25.7,84.43,8.52,3.48,16.45
Buldhana,20210628,26.51,82.64,6.56,2.25,16.68
Buldhana,20210629,28.53,75.66,0.13,1.46,21.17
Buldhana,20210630,27.95,77.44,0.11,3.08,22.61
Buldhana,20210701,27.26,73.3,0.07,4.11,19.78
Buldhana,20210702,28.16,69.07,0.01,3.85,19.85
Buldhana,20210703,28.84,67.28,0.0,3.26,22.55
Buldhana,20210704,28.96,66.03,0.0,2.7,22.64
Buldhana,20210705,28.39,69.3,0.84,2.71,22.93
Buldhana,20210706,29.23,66.94,1.46,2.7,22.62
Buldhana,20210707,29.38,66.15,4.75,3.01,22.49
Buldhana,20210708,28.44,68.25,3.49,2.95,13.42
Buldhana,20210709,28.31,69.02,2.95,2.64,8.04
Buldhana,20210710,27.44,74.89,14.49,2.07,16.53
Buldhana,20210711,27.38,82.85,31.18,2.22,12.79
Buldhana,20210712,28.13,79.66,10.69,4.42,18.41
Buldhana,20210713,27.84,77.76,11.85,1.37,16.03
Buldhana,20210714,27.71,80.85,26.57,1.36,13.31
Buldhana,20210715,28.25,79.41,5.79,2.59,16.21
Buldhana,20210716,28.28,78.03,4.91,2.19,18.34
Buldhana,20210717,28.78,76.82,0.19,1.62,19.05
Buldhana,20210718,27.66,81.48,3.61,3.01,14.27
Buldhana,20210719,26.78,85.68,7.69,2.75,15.04
Buldhana,20210720,25.89,83.07,4.78,4.28,12.29
Buldhana,20210721,25.62,86.87,73.0,4.68,6.49
Buldhana,20210722,26.05,83.46,7.52,5.19,8.72
Buldhana,20210723,25.7,86.38,16.78,4.12,8.4
Buldhana,20210724,26.36,80.47,5.34,3.97,13.67
Buldhana,20210725,26.18,80.08,6.05,4.53,9.38
Buldhana,20210726,26.96,78.01,0.23,5.09,15.44
Buldhana,20210727,26.15,77.04,2.48,4.95,17.03
Buldhana,20210728,25.88,80.36,5.69,4.48,14.32
Buldhana,20210729,24.69,85.35,2.98,4.14,9.11
Buldhana,20210730,24.94,85.47,1.23,4.04,10.15
Buldhana,20210731,25.62,79.95,0.62,4.79,13.47
Buldhana,20210801,25.72,77.49,0.09,5.39,13.16
Buldhana,20210802,25.92,79.6,4.69,4.65,12.32
Buldhana,20210803,26.32,77.61,0.15,4.26,13.06
Buldhana,20210804,26.48,79.28,4.12,4.04,13.19
Buldhana,20210805,26.44,77.8,0.64,3.8,13.26
Buldhana,20210806,26.39,77.96,0.44,3.24,10.67
Buldhana,20210807,26.9,75.48,0.09,2.28,19.51
Buldhana,20210808,27.56,73.89,0.0,1.45,18.66
Buldhana,20210809,27.54,78.8,5.14,1.77,20.11
Buldhana,20210810,26.31,79.98,0.95,2.26,19.38
Buldhana,20210811,27.25,76.46,0.0,2.62,18.67
Buldhana,20210812,26.89,75.45,0.0,2.53,19.95
Buldhana,20210813,25.92,77.82,0.0,2.03,18.58
Buldhana,20210814,25.59,79.3,0.01,2.45,19.94
Buldhana,20210815,26.76,75.92,2.08,2.43,20.48
Buldhana,20210816,26.3,80.88,7.2,2.3,17.41
Buldhana,20210817,25.22,88.08,16.86,2.34,6.79
Buldhana,20210818,24.81,89.74,28.46,3.01,6.58
Buldhana,20210819,24.93,87.4,18.22,2.91,6.98
Buldhana,20210820,24.8,87.0,8.04,2.52,5.11
Buldhana,20210821,24.44,91.29,11.07,1.8,10.66
Buldhana,20210822,25.53,85.1,0.85,2.04,14.92
Buldhana,20210823,26.57,77.95,0.05,2.02,20.73
Buldhana,20210824,26.41,82.06,0.0,1.55,19.77
Buldhana,20210825,26.9,78.49,0.0,2.56,21.1
Buldhana,20210826,26.25,78.82,0.0,2.34,19.89
Buldhana,20210827,26.31,77.44,0.0,1.57,19.29
Buldhana,20210828,26.29,80.43,0.03,1.89,19.99
Buldhana,20210829,25.8,83.82,5.54,2.92,12.11
Buldhana,20210830,25.43,88.17,14.74,3.38,7.21
Buldhana,20210831,25.93,89.19,26.56,1.94,14.61
Buldhana,20210901,26.17,84.57,9.12,2.44,17.03
Buldhana,20210902,26.23,84.38,11.18,1.71,18.83
Buldhana,20210903,26.06,83.21,1.35,1.17,18.86
Buldhana,20210904,25.06,88.22,12.32,1.42,15.77
Buldhana,20210905,25.38,87.34,7.98,2.2,16.65
Buldhana,20210906,25.09,91.4,22.33,2.53,13.44
Buldhana,20210907,26.12,89.0,37.71,2.22,9.17
Buldhana,20210908,26.49,89.03,32.74,1.74,12.15
Buldhana,20210909,25.78,84.96,7.6,4.13,16.28
Buldhana,20210910,25.89,85.53,3.65,3.16,16.48
Buldhana,20210911,26.38,85.41,3.55,2.88,16.92
Buldhana,20210912,26.04,87.07,5.38,2.16,15.46
Buldhana,20210913,25.46,89.88,6.67,2.15,15.74
Buldhana,20210914,25.99,86.86,1.28,3.01,14.17
Buldhana,20210915,25.3,87.8,5.17,2.91,9.98
Buldhana,20210916,25.65,84.96,1.34,3.35,13.39
Buldhana,20210917,24.53,87.34,5.45,2.91,12.58
Buldhana,20210918,25.18,82.6,1.75,2.3,17.37
Buldhana,20210919,25.78,83.12,0.86,1.76,19.79
Buldhana,20210920,26.03,86.05,2.5,1.87,16.19
Buldhana,20210921,25.16,89.13,15.62,2.39,10.9
Buldhana,20210922,24.91,89.31,8.22,2.17,15.03
Buldhana,20210923,25.51,87.38,12.1,1.82,13.45
Buldhana,20210924,24.92,89.59,3.4,1.96,13.25
Buldhana,20210925,24.04,93.56,17.61,2.82,11.01
Buldhana,20210926,24.42,92.16,17.87,2.5,11.95
Buldhana,20210927,24.93,92.89,22.95,2.71,14.65
Buldhana,20210928,24.79,93.13,44.65,2.69,6.05
Buldhana,20210929,24.59,86.47,7.14,3.31,18.62
Buldhana,20210930,26.23,76.73,0.0,0.69,17.42
Buldhana,20211001,26.01,81.94,22.37,1.06,19.88
Buldhana,20211002,24.77,91.41,15.14,1.12,15.45
Buldhana,20211003,25.9,86.82,1.47,0.75,18.55
Buldhana,20211004,26.49,82.19,4.54,0.67,18.33
Buldhana,20211005,26.31,86.01,6.52,1.11,18.73
Buldhana,20211006,26.19,87.14,3.53,1.15,16.85
Buldhana,20211007,26.23,85.35,0.11,1.3,19.05
Buldhana,20211008,26.46,82.67,0.04,0.7,17.2
Buldhana,20211009,26.34,82.95,1.3,0.96,16.98
Buldhana,20211010,25.46,85.27,0.48,1.35,19.26
Buldhana,20211011,25.26,82.06,0.0,1.16,20.27
Buldhana,20211012,25.15,77.88,0.21,1.11,19.69
Buldhana,20211013,25.2,75.46,0.0,1.08,20.46
Buldhana,20211014,24.93,78.66,0.0,1.45,21.0
Buldhana,20211015,23.93,81.42,0.0,1.61,20.47
Buldhana,20211016,23.97,86.28,20.8,1.21,13.74
Buldhana,20211017,24.08,93.49,33.94,2.08,6.78
Buldhana,20211018,23.98,86.42,3.2,2.65,15.33
Buldhana,20211019,21.63,78.06,0.0,2.21,20.38
Buldhana,20211020,21.55,78.85,0.0,1.52,20.86
Buldhana,20211021,22.49,68.79,0.0,1.1,21.2
Buldhana,20211022,23.04,59.58,0.0,0.75,19.6
Buldhana,20211023,22.23,68.74,0.0,0.83,20.11
Buldhana,20211024,22.02,75.87,0.0,0.89,19.28
Buldhana,20211025,21.59,74.24,0.0,1.3,19.82
Buldhana,20211026,21.48,73.21,0.0,1.29,18.84
Buldhana,20211027,21.7,77.12,0.0,1.49,18.61
Buldhana,20211028,20.99,81.84,0.0,1.79,17.52
Buldhana,20211029,19.37,76.89,0.0,1.78,18.86
Buldhana,20211030,19.23,71.89,0.0,1.5,18.74
Buldhana,20211031,19.35,71.44,0.0,1.53,19.76
Buldhana,20211101,19.17,72.09,0.0,1.51,18.48
Buldhana,20211102,19.12,77.86,0.0,1.35,17.5
Buldhana,20211103,21.04,86.03,0.0,1.49,17.0
Buldhana,20211104,21.81,84.67,0.0,1.38,15.65
Buldhana,20211105,21.13,83.47,0.0,1.37,16.28
Buldhana,20211106,21.03,82.14,0.01,1.5,16.32
Buldhana,20211107,21.0,79.96,0.0,1.75,17.34
Buldhana,20211108,19.56,78.0,0.0,1.7,18.13
Buldhana,20211109,19.51,71.88,0.0,1.67,17.03
Buldhana,20211110,19.24,68.21,0.0,1.49,15.6
Buldhana,20211111,18.28,72.84,0.0,1.71,14.73
Buldhana,20211112,19.88,80.76,0.0,1.63,16.13
Buldhana,20211113,22.38,87.45,0.0,2.03,14.45
Buldhana,20211114,22.32,85.87,0.0,1.61,15.04
Buldhana,20211115,22.06,87.82,0.0,1.89,14.49
Buldhana,20211116,22.76,86.55,0.0,2.2,13.08
Buldhana,20211117,23.68,87.93,0.44,2.32,13.47
Buldhana,20211118,24.33,88.61,2.89,1.61,14.38
Buldhana,20211119,23.59,88.31,0.62,2.03,14.13
Buldhana,20211120,23.79,88.79,0.68,2.46,11.48
Buldhana,20211121,24.4,87.86,0.99,2.3,12.54
Buldhana,20211122,24.79,86.43,0.68,1.15,12.48
Buldhana,20211123,23.77,84.98,0.11,1.45,14.82
Buldhana,20211124,22.73,80.47,0.0,1.37,14.78
Buldhana,20211125,21.99,75.91,0.0,1.16,15.34
Buldhana,20211126,21.07,75.82,0.0,1.23,16.61
Buldhana,20211127,19.92,78.64,0.0,1.94,16.48
Buldhana,20211128,18.08,71.4,0.0,2.08,16.96
Buldhana,20211129,17.5,73.53,0.0,2.01,14.1
Buldhana,20211130,18.8,74.0,0.0,1.87,10.6
Buldhana,20211201,19.02,76.62,0.24,1.98,11.29
Buldhana,20211202,17.23,82.41,1.52,1.48,6.21
Buldhana,20211203,17.75,85.83,0.85,1.79,11.01
Buldhana,20211204,19.68,77.3,0.14,1.43,13.12
Buldhana,20211205,20.77,74.78,0.0,1.13,15.23
Buldhana,20211206,20.39,75.06,0.0,1.18,13.22
Buldhana,20211207,19.83,79.84,0.0,1.94,14.05
Buldhana,20211208,19.9,78.19,0.0,1.6,11.92
Buldhana,20211209,20.27,77.65,0.0,1.21,13.79
Buldhana,20211210,19.6,79.25,0.0,1.53,13.64
Buldhana,20211211,19.39,78.01,0.0,1.35,13.74
Buldhana,20211212,18.73,74.33,0.0,1.75,14.77
Buldhana,20211213,18.78,75.59,0.0,1.7,14.73
Buldhana,20211214,19.0,72.36,0.0,1.79,13.33
Buldhana,20211215,18.41,71.74,0.0,2.02,11.8
Buldhana,20211216,18.63,71.36,0.0,1.96,13.01
Buldhana,20211217,18.71,73.63,0.0,1.79,14.46
Buldhana,20211218,17.82,74.36,0.0,1.56,13.96
Buldhana,20211219,16.03,69.11,0.0,1.51,13.67
Buldhana,20211220,16.14,59.19,0.0,1.37,15.98
Buldhana,20211221,16.39,57.45,0.0,1.35,16.66
Buldhana,20211222,17.8,58.7,0.0,1.07,16.95
Buldhana,20211223,18.96,59.37,0.0,1.23,15.36
Buldhana,20211224,19.13,60.27,0.0,1.51,15.07
Buldhana,20211225,19.08,63.92,0.0,1.27,15.37
Buldhana,20211226,20.04,64.62,0.0,0.79,14.65
Buldhana,20211227,20.36,64.89,0.0,0.88,13.73
Buldhana,20211228,19.91,74.19,11.92,1.92,10.9
Buldhana,20211229,17.72,78.61,4.23,2.0,10.24
Buldhana,20211230,16.77,78.8,0.0,2.43,11.07
Buldhana,20211231,17.95,81.64,0.0,2.15,11.16
Buldhana,20220101,18.9,79.25,0.0,1.87,12.56
Buldhana,20220102,19.65,76.6,0.0,1.94,14.07
Buldhana,20220103,19.27,71.38,0.0,1.7,15.36
Buldhana,20220104,19.53,70.58,0.0,1.55,15.89
Buldhana,20220105,20.21,65.39,0.0,2.01,15.2
Buldhana,20220106,20.97,67.54,0.0,1.78,14.41
Buldhana,20220107,21.07,69.95,0.0,2.43,15.82
Buldhana,20220108,21.44,71.87,1.93,1.6,13.95
Buldhana,20220109,19.9,75.26,0.54,1.6,11.12
Buldhana,20220110,18.34,73.38,0.02,1.42,13.54
Buldhana,20220111,18.43,79.19,0.04,1.57,8.43
Buldhana,20220112,17.1,72.06,0.0,1.82,11.38
Buldhana,20220113,17.07,72.7,0.36,2.2,12.77
Buldhana,20220114,18.4,82.12,1.65,2.21,8.47
Buldhana,20220115,18.35,74.85,0.31,1.67,14.47
Buldhana,20220116,18.57,72.85,0.0,1.81,15.47
Buldhana,20220117,19.49,67.76,0.0,1.45,16.3
Buldhana,20220118,19.83,66.22,0.0,1.36,17.12
Buldhana,20220119,19.92,53.17,0.0,1.23,17.42
Buldhana,20220120,20.83,49.66,0.0,1.79,18.2
Buldhana,20220121,20.88,56.08,0.0,2.16,18.7
Buldhana,20220122,20.97,61.94,0.0,2.92,17.0
Buldhana,20220123,17.47,58.42,0.0,3.09,16.69
Buldhana,20220124,13.18,47.4,0.0,1.54,16.19
Buldhana,20220125,13.6,51.41,0.0,1.55,17.58
Buldhana,20220126,14.42,50.95,0.0,1.62,18.56
Buldhana,20220127,14.54,50.72,0.0,1.68,18.57
Buldhana,20220128,15.16,47.75,0.0,1.56,20.44
Buldhana,20220129,17.16,43.83,0.0,1.4,19.83
Buldhana,20220130,19.12,38.45,0.0,1.24,19.75
Buldhana,20220131,20.32,35.01,0.0,1.38,19.6
Buldhana,20220201,20.7,36.93,0.0,1.23,20.45
Buldhana,20220202,22.36,36.61,0.0,1.07,20.35
Buldhana,20220203,20.63,42.14,0.0,3.3,20.0
Buldhana,20220204,18.17,52.49,0.0,2.04,20.64
Buldhana,20220205,18.57,35.09,0.0,1.27,21.15
Buldhana,20220206,19.12,35.65,0.0,1.3,20.38
Buldhana,20220207,20.1,39.52,0.0,1.35,19.77
Buldhana,20220208,21.27,44.95,0.0,1.08,17.95
Buldhana,20220209,20.86,50.28,0.0,1.93,18.03
Buldhana,20220210,19.75,43.82,0.0,2.36,18.17
Buldhana,20220211,18.8,36.55,0.0,1.79,19.83
Buldhana,20220212,19.64,31.32,0.0,1.37,21.21
Buldhana,20220213,20.79,34.51,0.0,1.47,20.94
Buldhana,20220214,21.9,36.0,0.0,1.8,19.63
Buldhana,20220215,22.71,42.06,0.0,1.8,18.14
Buldhana,20220216,23.06,47.33,0.02,1.18,16.16
Buldhana,20220217,23.76,47.55,0.03,2.23,13.68
Buldhana,20220218,24.9,47.0,0.0,2.57,15.26
Buldhana,20220219,25.62,44.94,0.05,2.26,17.42
Buldhana,20220220,24.19,30.39,0.0,2.42,21.05
Buldhana,20220221,23.9,20.56,0.0,1.88,23.21
Buldhana,20220222,25.33,21.25,0.0,1.25,22.15
Buldhana,20220223,25.91,25.18,0.0,1.71,21.92
Buldhana,20220224,26.34,26.65,0.0,1.35,21.33
Buldhana,20220225,26.39,26.15,0.0,1.19,21.08
Buldhana,20220226,26.65,32.95,0.0,1.83,19.77
Buldhana,20220227,26.19,25.82,0.0,1.11,20.95
Buldhana,20220228,25.88,26.2,0.0,1.38,21.1
Buldhana,20220301,26.09,28.08,0.04,1.49,19.86
Buldhana,20220302,26.84,26.68,0.0,1.71,19.71
Buldhana,20220303,27.09,28.67,0.0,1.68,18.09
Buldhana,20220304,27.81,27.39,0.0,0.96,20.81
Buldhana,20220305,26.59,29.68,0.01,1.83,19.94
Buldhana,20220306,27.55,26.25,0.0,1.78,18.88
Buldhana,20220307,28.1,27.7,0.18,2.82,15.12
Buldhana,20220308,27.45,27.93,3.56,1.98,13.34
Buldhana,20220309,26.37,33.08,1.04,1.82,9.17
Buldhana,20220310,27.04,35.98,0.05,1.57,17.98
Buldhana,20220311,27.82,30.54,0.34,1.76,18.32
